lat,lon,wind_speed
41.47201874773522,-8.61467731780684,2.8322566
41.47201874773522,-8.612177317806841,3.1861382
41.47201874773522,-8.60967731780684,2.7188032
41.47201874773522,-8.60717731780684,3.140018
41.47201874773522,-8.604677317806841,3.6002991
41.47201874773522,-8.60217731780684,3.3977902
41.47201874773522,-8.59967731780684,3.3977902
41.47201874773522,-8.59717731780684,3.0970309
41.47201874773522,-8.59467731780684,2.7218935
41.47201874773522,-8.59217731780684,2.7290106
41.47201874773522,-8.58967731780684,2.5591874
41.47201874773522,-8.58717731780684,2.4995933
41.47201874773522,-8.58467731780684,2.4995933
41.47201874773522,-8.58217731780684,2.6832786
41.47201874773522,-8.579677317806839,2.6223466
41.47201874773522,-8.57717731780684,2.979649
41.47201874773522,-8.57467731780684,2.9329412
41.47201874773522,-8.572177317806839,2.770378
41.47201874773522,-8.569677317806839,2.770378
41.47201874773522,-8.56717731780684,2.8549025
41.47201874773522,-8.564677317806838,3.1401808
41.47201874773522,-8.562177317806839,3.0364828
41.47201874773522,-8.559677317806837,3.3030674
41.47201874773522,-8.557177317806838,3.1316485
41.47201874773522,-8.554677317806838,3.1316485
41.47201874773522,-8.552177317806837,2.939018
41.47201874773522,-8.549677317806838,2.9666076
41.47201874773522,-8.547177317806838,3.364413
41.47201874773522,-8.544677317806837,3.1048446
41.47201874773522,-8.542177317806837,2.7394772
41.47201874773522,-8.539677317806838,2.7394772
41.47201874773522,-8.537177317806837,2.8473706
41.47201874773522,-8.534677317806837,2.672012
41.47201874773522,-8.532177317806838,2.896737
41.47201874773522,-8.529677317806836,2.678778
41.47201874773522,-8.527177317806837,2.7924173
41.47201874773522,-8.524677317806837,2.7924173
41.47201874773522,-8.522177317806836,3.3356562
41.47201874773522,-8.519677317806837,2.6780014
41.47201874773522,-8.517177317806837,2.3793995
41.47201874773522,-8.514677317806836,2.536139
41.47201874773522,-8.512177317806836,2.8787136
41.47201874773522,-8.509677317806837,2.8787136
41.47201874773522,-8.507177317806836,2.6412754
41.47201874773522,-8.504677317806836,2.7414885
41.47201874773522,-8.502177317806835,2.6672242
41.47201874773522,-8.499677317806835,2.6242568
41.47201874773522,-8.497177317806836,2.4030437
41.47201874773522,-8.494677317806834,2.4030437
41.47201874773522,-8.492177317806835,2.479022
41.47201874773522,-8.489677317806835,2.5425878
41.47201874773522,-8.487177317806834,2.511437
41.47201874773522,-8.484677317806835,2.4716053
41.47201874773522,-8.482177317806835,2.2279189
41.47201874773522,-8.479677317806834,2.2279189
41.47201874773522,-8.477177317806834,2.217161
41.47201874773522,-8.474677317806835,1.9722023
41.47201874773522,-8.472177317806834,2.0591605
41.47201874773522,-8.469677317806834,2.4708364
41.47201874773522,-8.467177317806835,2.8871214
41.47201874773522,-8.464677317806833,2.8871214
41.47201874773522,-8.462177317806834,3.8965476
41.47201874773522,-8.459677317806833,3.8077939
41.47201874773522,-8.457177317806833,3.0277035
41.47201874773522,-8.454677317806834,2.8450625
41.47201874773522,-8.452177317806832,3.7384634
41.47201874773522,-8.449677317806833,3.7384634
41.47201874773522,-8.447177317806833,5.970093
41.47201874773522,-8.444677317806832,4.9727883
41.47201874773522,-8.442177317806832,3.7823987
41.47201874773522,-8.439677317806833,2.4536805
41.47201874773522,-8.437177317806832,1.4377018
41.47201874773522,-8.434677317806832,1.4377018
41.47201874773522,-8.432177317806833,1.3259254
41.47201874773522,-8.429677317806831,2.6873744
41.47201874773522,-8.427177317806832,3.2118905
41.47201874773522,-8.424677317806832,3.050966
41.47201874773522,-8.422177317806831,3.372354
41.47201874773522,-8.419677317806832,3.372354
41.47201874773522,-8.417177317806832,3.9203215
41.47201874773522,-8.41467731780683,4.3136725
41.47201874773522,-8.412177317806831,4.6882267
41.47201874773522,-8.409677317806832,4.3394785
41.47201874773522,-8.40717731780683,3.9568055
41.47201874773522,-8.404677317806831,3.0281837
41.47201874773522,-8.40217731780683,3.0281837
41.47201874773522,-8.39967731780683,2.3782544
41.47201874773522,-8.39717731780683,2.0931602
41.47201874773522,-8.39467731780683,2.1523004
41.47201874773522,-8.39217731780683,2.401824
41.47201874773522,-8.38967731780683,3.1004453
41.47201874773522,-8.38717731780683,3.1004453
41.47201874773522,-8.38467731780683,3.067028
41.47201874773522,-8.38217731780683,1.9295086
41.47201874773522,-8.379677317806829,2.892109
41.47201874773522,-8.37717731780683,3.1104064
41.47201874773522,-8.37467731780683,2.1746273
41.47201874773522,-8.372177317806829,2.1746273
41.47201874773522,-8.369677317806829,2.1000414
41.47201874773522,-8.36717731780683,2.7395277
41.47201874773522,-8.364677317806828,2.9337144
41.47201874773522,-8.362177317806829,2.7443392
41.47201874773522,-8.359677317806828,2.1681182
